"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"222261_at",3.31932085915789,4.43711706658473,145.536301840467,0,0,988.224178451717
"1559264_at",4.51502217494735,4.26789304423836,145.483813933837,0,0,988.035426009636
"236405_at",3.526840596,4.40774742040223,145.424485516637,0,0,987.82199513524
"226417_at",3.07839191178947,4.4712150181676,145.41088808364,0,0,987.773067239763
"206428_s_at",3.88445638547367,4.35713512989944,145.115259257071,0,0,986.708207115208
"240699_at",3.06345243810525,4.47332935708752,145.099337756662,0,0,986.650798184443
"1559709_at",4.14385638547367,4.32042302561639,144.758358837211,0,0,985.41985225291
"243075_at",3.10479191178947,4.46747870531844,144.632749645849,0,0,984.965693306112
"1560161_at",5.16493401705262,4.17591296975047,144.583490827072,0,0,984.787486737787
"231184_at",2.95220375389473,4.48907404982495,144.432539071581,0,0,984.241014551634
"234336_s_at",3.44267085915788,4.41965971090503,144.42444280357,0,0,984.211689056336
"237740_at",3.51212085915789,4.4098306606257,144.051105309186,0,0,982.857697890101
"227315_x_at",3.45677480652631,4.41766362151955,143.893437678075,0,0,982.284864624977
"231742_at",3.16362743810525,4.45915188967598,143.891451689099,0,0,982.27764533099
"238284_at",4.31139585915788,4.29671166621229,143.723713139089,0,0,981.667549806042
"213354_s_at",4.50255770126315,4.26965710382868,143.663978766319,0,0,981.45011929459
"205175_s_at",3.44994849073683,4.418629729527,143.585572669756,0,0,981.16459221868
"237947_at",2.98122349073684,4.48496697347486,143.53344903714,0,0,980.97469333879
"208507_at",2.91815638547368,4.49389267179888,143.305031058538,0,0,980.141727332412
"1552990_at",4.17550770126315,4.31594350978771,143.071670051826,0,0,979.289413416019
"203681_at",3.96833664863157,4.34526380773929,142.843581291009,0,0,978.45506023862
"237079_at",3.16628270126315,4.45877609824209,142.787782941823,0,0,978.250753404995
"211147_s_at",2.83379454336842,4.50583215038361,142.32671968002,0,0,976.559611939003
"207453_s_at",3.89286359749674,4.35714328388454,142.206400614291,0,0,976.117423792577
"244223_at",5.05959717494735,4.19082097719926,142.130370181886,0,0,975.837816369841
"1554855_at",3.96098664863156,4.34630403120298,142.106656127522,0,0,975.75057676006
"209462_at",3.02991428021052,4.47807591202235,141.848635320718,0,0,974.800459361426
"236392_at",3.28000112231578,4.442681871054,141.845768236986,0,0,974.789892476162
"1555602_a_at",4.29439980652631,4.29911706658473,141.762875826005,0,0,974.484296415031
"1560620_at",3.34559585915789,4.4333984446108,141.693681102685,0,0,974.229067358847
"206362_x_at",1.94787480652631,4.63121371462942,141.507424622072,0,0,973.541452395771
"237613_at",3.09021164863157,4.46954220624953,141.173416546862,0,0,972.306190018707
"229529_at",3.22957217494735,4.44981892878212,141.128497841482,0,0,972.139852745127
"236014_at",3.57743796442105,4.40058652654749,141.02326376351,0,0,971.749963769259
"240032_at",3.24151559599999,4.44812861220857,141.010673242282,0,0,971.703297543952
"235049_at",3.25194717494736,4.44665226211546,141.005696270788,0,0,971.684849508308
"229708_at",4.81756164863157,4.22507553958287,140.971784186055,0,0,971.559131626821
"224122_at",3.10034191178947,4.46810850047672,140.789398652831,0,0,970.882498233944
"210391_at",3.06902612231578,4.47254053027188,140.74007636201,0,0,970.69937235692
"1554773_at",3.42285375389473,4.42246436639851,140.693405032652,0,0,970.526032264879
"201650_at",4.69561818300364,4.24260352493669,140.566295239483,0,0,970.053658534066
"235932_x_at",3.34629849073684,4.43329900327002,140.494393919144,0,0,969.786272308734
"221199_at",2.64747085915789,4.53220198278585,140.096765735721,0,0,968.305196254301
"243809_at",3.43875770126315,4.42021352840968,140.07237116103,0,0,968.214200475501
